,time,order,order_kind,function_code,order_price,order_volume
8192,133956940,13231935,0,S,22600,1000
8193,133958160,13233320,0,B,22400,10000
8194,133959920,13234746,0,S,22600,2000
8195,134000250,13235203,0,B,22600,3100
8196,134000560,13235592,0,B,22500,2200
8197,134001150,13236761,0,B,22500,100
8198,134012550,13249194,0,S,22300,100
8199,134014050,13250817,0,B,22500,200
8200,134016470,13253260,0,S,22700,4900
8201,134016810,13253611,0,S,22500,42700
8202,134016920,13253696,0,S,22500,7300
8203,134017450,13254222,0,S,22800,1500
8204,134017830,13254473,0,B,22600,5000
8205,134018710,13255199,0,S,22600,10000
8206,134021500,13257896,0,S,23300,10000
8207,134035890,13272299,1,B,0,1100
8208,134043180,13279233,0,B,22600,100
8209,134057970,13292579,0,B,22600,5800
8210,134058030,13292671,0,S,22800,9000
8211,134102150,13296308,0,S,22600,5000
8212,134106650,13300035,0,B,22800,1200
8213,134113120,13305753,0,B,22600,5000
8214,134116630,13308489,0,S,22600,14000
8215,134122170,13312830,0,S,22800,9300
8216,134125290,13315086,0,S,22500,1000
8217,134125500,13315302,0,B,22500,400
8218,134129040,13318029,0,B,22400,100
8219,134130730,13319348,0,S,22600,3400
8220,134132380,13320972,0,B,22500,2700
8221,134135010,13323032,0,S,22600,1000
8222,134135850,13323641,0,B,22600,300
8223,134136200,13323871,0,S,22500,10000
8224,134145640,13331762,0,B,22500,100
8225,134151370,13336303,0,S,22900,5000
8226,134154470,13338636,0,B,22600,4500
8227,134155640,13339865,0,B,22500,100
8228,134155990,13340173,0,S,22600,2000
8229,134203430,13346032,0,B,22600,700
8230,134204420,13346985,0,S,22300,300
8231,134205820,13347865,0,B,22500,200
8232,134206810,13348586,0,B,22500,1000
8233,134209600,13350530,0,B,22500,100
8234,134215680,13355171,0,S,22600,300
8235,134217170,13356506,0,B,22400,200
8236,134218200,13357228,0,B,22500,7000
8237,134218260,13357276,0,S,22800,3000
8238,134218890,13357838,0,S,22900,8000
8239,134223010,13361308,0,S,22700,20000
8240,134224140,13362086,0,B,22500,35000
8241,134225870,13363665,0,B,22600,2700
8242,134227790,13364933,1,S,0,10000
8243,134232630,13369080,0,B,22700,1300
8244,134234220,13370506,0,S,23000,3500
8245,134234570,13370962,0,S,22500,2000
8246,134234850,13371121,0,B,22500,4200
8247,134235430,13371516,0,B,22900,1100
8248,134238350,13373978,0,B,22500,57200
8249,134247250,13381288,0,B,22500,1200
8250,134249750,13383571,0,S,22600,3400
8251,134255420,13388455,0,S,22400,1200
8252,134255490,13388514,0,B,22500,10000
8253,134256120,13388922,0,B,22500,1800
8254,134258750,13390750,0,S,22600,1000
8255,134300600,13392060,0,B,22500,4400
8256,134301890,13393130,0,S,23000,10000
8257,134303010,13393761,0,B,22500,4400
8258,134304160,13394696,0,S,22700,5000
8259,134304540,13394943,0,B,22500,3500
8260,134304660,13395040,0,S,22600,1000
8261,134305250,13395436,0,B,22600,100
8262,134307500,13397167,0,B,22400,6800
8263,134313180,13401150,0,S,22600,6000
8264,134314000,13401714,0,B,22500,5700
8265,134328570,13411378,0,B,22600,2400
8266,134332560,13413982,0,B,22500,500
8267,134332600,13414004,0,B,22500,2200
8268,134334100,13415019,0,S,22500,3400
8269,134338510,13417917,0,S,22500,3000
8270,134344100,13421599,0,S,22600,4700
8271,134359160,13431393,0,B,22400,300
8272,134403810,13434824,0,S,23000,3000
8273,134404220,13435254,0,S,22600,10000
8274,134406690,13436965,0,B,22500,100
8275,134406810,13437047,0,S,22600,10000
8276,134408980,13438383,0,B,22500,3300
8277,134409230,13438497,0,B,22500,1500
8278,134411140,13439888,0,B,22500,1100
8279,134417230,13445096,0,B,22800,1200
8280,134419530,13447435,0,S,23600,3000
8281,134420000,13447728,0,B,22500,15000
8282,134424790,13452841,0,B,22900,3700
8283,134426880,13455789,0,S,22700,5000
8284,134432490,13462181,0,S,24200,3000
8285,134435290,13465103,0,S,22300,300
8286,134435450,13465245,0,S,22500,300
8287,134439450,13469023,0,S,24800,3000
8288,134441120,13470856,0,S,22500,100
8289,134444130,13473417,0,B,22400,4500
8290,134447200,13475718,0,S,23000,1000
8291,134447810,13476138,0,B,22400,300
8292,134448660,13476810,0,B,22400,35000
8293,134453450,13480591,0,B,22600,3500
8294,134454550,13481341,0,S,22700,600
8295,134458250,13484368,0,S,22600,5000
8296,134511490,13495083,0,S,22700,10000
8297,134512930,13496154,0,S,22500,157400
8298,134513630,13496694,0,S,22800,2000
8299,134522520,13503503,0,S,22700,100
8300,134523890,13504493,0,B,22600,8700
8301,134524660,13505122,0,B,22500,1900
8302,134526630,13506601,0,B,22300,30000
8303,134534060,13511861,0,B,22600,2000
8304,134534170,13511950,0,B,22600,1000
8305,134534180,13511961,0,S,22700,2000
8306,134537200,13514094,0,S,22500,2000
8307,134538470,13514886,0,B,22600,100
8308,134538490,13514894,0,S,22700,1000
8309,134539590,13515521,1,B,0,1100
8310,134547090,13520857,0,S,22700,500
8311,134552060,13524027,0,B,22500,2000
8312,134553410,13525084,0,B,22600,4500
8313,134554110,13525458,0,S,22500,1000
8314,134600000,13529326,0,B,22500,2200
8315,134600000,13529328,0,B,22500,4400
8316,134600170,13529447,0,B,22600,3100
8317,134605210,13533460,0,S,22600,2700
8318,134605290,13533523,0,B,22600,4300
8319,134606870,13534455,0,S,22500,500
8320,134607440,13534871,0,S,22600,540
8321,134616730,13541521,0,S,22400,27800
8322,134629940,13550080,0,B,22600,24000
8323,134633390,13552257,0,B,22500,2600
8324,134634680,13553235,0,S,22600,1000
8325,134636710,13554444,0,B,22500,700
8326,134642400,13558126,0,B,22500,2700
8327,134645080,13559722,0,S,22700,3000
8328,134650190,13562839,0,B,22400,600
8329,134702340,13570572,0,S,22300,300
8330,134708220,13574192,0,B,22200,600
8331,134709780,13575053,0,B,22500,110000
8332,134712680,13577002,0,B,22400,5000
8333,134714090,13578176,0,S,22600,2000
8334,134714870,13578573,0,B,22400,29600
8335,134717080,13580277,0,S,23000,2600
8336,134718360,13581058,0,B,22600,4500
8337,134719400,13582028,0,S,22500,3000
8338,134721190,13583215,0,S,22700,34100
8339,134721650,13583554,0,B,22500,100
8340,134732010,13591623,0,B,22800,200
8341,134734350,13593672,0,B,22500,10000
8342,134745130,13602721,0,B,22200,600
8343,134752170,13607787,0,B,22600,2900
8344,134753020,13608394,1,B,0,1100
8345,134753040,13608405,0,B,22600,3300
8346,134753870,13608861,0,S,22600,10000
8347,134754430,13609150,0,S,22900,1000
8348,134756790,13610935,0,S,22700,5500
8349,134757960,13611648,0,S,22800,1500
8350,134757990,13611674,0,B,22600,3000
8351,134800960,13613802,0,B,22600,800
8352,134801840,13614580,0,B,22600,2500
8353,134803000,13615257,0,B,22500,4400
8354,134805310,13617101,0,B,22600,100
8355,134805850,13617472,0,B,22600,1000
8356,134807520,13618627,0,B,22500,12400
8357,134817120,13625253,0,B,22600,1900
8358,134818670,13626237,0,B,22600,4300
8359,134819930,13627089,0,S,22600,10000
8360,134825880,13630946,0,S,22600,1000
8361,134827650,13632111,0,B,22500,100
8362,134828790,13633033,0,S,22500,3000
8363,134829950,13633737,0,B,22300,1000
8364,134832450,13635409,0,S,23000,500
8365,134833670,13636219,0,B,22500,2000
8366,134834460,13637050,0,S,22700,2700
8367,134835200,13637515,0,B,22400,600
8368,134841010,13642012,0,B,22400,500
8369,134845330,13644738,0,B,22500,1400
8370,134845750,13644997,0,S,24800,3600
8371,134845900,13645110,0,B,22400,100
8372,134851940,13649114,0,B,22500,4400
8373,134852800,13649742,0,B,22600,100
8374,134858040,13653215,0,B,22500,1000
8375,134903620,13657440,0,S,22300,200
8376,134903810,13657567,0,B,22500,100
8377,134904490,13658122,0,B,22300,23700
8378,134906080,13659170,0,B,22600,200
8379,134906330,13659371,0,S,22600,500
8380,134916820,13667042,0,S,22700,21900
8381,134918880,13668432,0,B,22600,11200
8382,134919930,13669172,0,B,22500,4300
8383,134922540,13671173,1,B,0,1100
8384,134922820,13671351,0,S,23000,1400
8385,134928760,13675636,0,S,22600,1600
8386,134934930,13679735,1,B,0,1100
8387,134941050,13684224,0,B,22600,600
8388,134943060,13685614,1,B,0,1100
8389,134945870,13687437,0,S,24400,4000
8390,134953020,13692120,0,B,22400,110000
8391,134953400,13692355,0,S,22500,23000
8392,134956500,13694975,0,S,22600,3000
8393,134957770,13696102,0,S,22500,1700
8394,134958910,13697237,0,S,23000,500
8395,134959790,13697941,0,S,23000,3400
8396,135000600,13698851,0,B,22500,4400
8397,135003520,13702425,0,B,22500,100
8398,135005700,13705683,0,S,22600,10000
8399,135007340,13708092,0,S,22200,4300
8400,135007740,13708463,0,B,22500,44400
8401,135010070,13711033,0,S,22600,47500
8402,135013620,13715285,0,S,22300,100
8403,135014990,13716340,0,B,22500,400
8404,135015440,13716757,0,B,22900,1100
8405,135017090,13718765,0,B,22900,4000
8406,135029940,13732018,0,S,22600,15000
8407,135030670,13732687,0,B,22500,100
8408,135031230,13733456,0,B,22600,100
8409,135031790,13734006,0,S,22600,10000
8410,135035130,13737143,0,S,22800,1300
8411,135035610,13737504,0,B,22500,1000
8412,135042700,13744906,0,B,22400,2000
8413,135045770,13748409,0,S,22500,5300
8414,135050900,13754328,0,S,22900,10000
8415,135051540,13754899,0,B,22500,500
8416,135051830,13755343,0,B,22600,1300
8417,135054220,13758162,0,B,22500,5100
8418,135057070,13761270,0,B,22500,1400
8419,135109480,13774079,0,S,23600,1600
8420,135113200,13778118,0,S,22700,20000
8421,135116410,13781314,0,S,22600,5000
8422,135116800,13781678,0,S,22500,1200
8423,135117300,13782115,0,S,24500,29300
8424,135118710,13783313,0,B,22500,100
8425,135119600,13784465,0,S,22700,10000
8426,135124560,13789267,0,S,22600,5100
8427,135125440,13790288,0,S,22700,1000
8428,135132120,13796036,0,S,22500,1000
8429,135136220,13800418,1,B,0,1100
8430,135139740,13804003,0,B,22500,100
8431,135141640,13806805,0,B,22500,17100
8432,135142540,13807581,0,B,22400,4000
8433,135149830,13816261,1,B,0,2200
8434,135150330,13816709,0,S,23600,8100
8435,135157680,13823992,0,B,22500,1200
8436,135200000,13826382,0,B,22500,2200
8437,135200140,13826511,0,S,22600,2000
8438,135200300,13826733,0,B,22600,3400
8439,135201900,13828435,0,B,22400,500
8440,135204390,13830914,0,S,22300,300
8441,135204610,13831092,0,B,22500,2000
8442,135205930,13832092,0,B,22400,5000
8443,135210160,13835675,0,S,22800,5000
8444,135212670,13837772,0,S,22500,1000
8445,135214670,13839280,0,S,22600,5000
8446,135214680,13839291,0,S,22600,3150
8447,135216490,13841095,0,S,22600,2000
8448,135220690,13844421,0,S,22500,100
8449,135222260,13845758,0,S,24700,2000
8450,135225640,13848569,0,S,22500,9600
8451,135228550,13851149,0,S,22600,1000
8452,135233610,13855182,0,B,22600,44200
8453,135233780,13855340,0,B,22400,300
8454,135238540,13859449,0,B,22000,400
8455,135241380,13861739,0,S,22500,300
8456,135241480,13861777,0,S,22500,5000
8457,135242680,13862648,0,B,22500,2000
8458,135247060,13866350,0,S,23000,4500
8459,135252840,13870950,0,B,22500,300
8460,135254790,13872485,0,S,22700,500
8461,135256510,13874000,0,S,22600,4700
8462,135256800,13874221,0,B,22400,10000
8463,135256910,13874288,0,S,22600,10100
8464,135306040,13881252,0,S,22600,52200
8465,135306200,13881351,0,B,22600,100
8466,135306620,13881670,0,B,22500,100
8467,135308090,13882796,0,S,22600,1000
8468,135309700,13883913,0,S,22500,10000
8469,135310650,13884734,0,S,22500,6700
8470,135315170,13888237,0,B,22600,1000
8471,135316830,13889592,0,S,22600,500
8472,135322650,13894004,0,S,22600,20200
8473,135326380,13896829,0,B,22500,10400
8474,135326530,13896932,0,S,22500,500
8475,135330680,13899866,0,B,22800,1200
8476,135332190,13901002,0,B,22500,24700
8477,135338850,13905625,0,B,21900,1000
8478,135340660,13907102,0,B,22800,3000
8479,135340720,13907160,0,S,22600,7900
8480,135352110,13915501,0,S,22600,1900
8481,135400610,13921469,0,B,22500,2300
8482,135401180,13922084,0,S,22600,250000
8483,135403140,13923465,0,B,22200,1500
8484,135403640,13923821,0,S,22300,200
8485,135405470,13925414,0,B,22600,3000
8486,135406650,13926212,0,B,22500,300
8487,135407810,13927094,0,S,22600,500
8488,135408260,13927399,0,B,22400,2000
8489,135409180,13928257,0,B,22300,150800
8490,135416070,13933491,0,S,22600,1000
8491,135417710,13934865,0,S,22700,500
8492,135418400,13935524,0,B,22400,39100
8493,135420650,13937486,0,B,22400,10000
8494,135423390,13939459,0,S,22600,1000
8495,135438370,13950418,0,S,22700,5000
8496,135439210,13950921,0,S,22500,400
8497,135444560,13954540,0,S,22800,10000
8498,135444750,13954632,0,S,22700,52200
8499,135446680,13956134,0,S,22600,3200
8500,135459710,13965365,1,B,0,1100
8501,135500000,13965546,0,B,22500,900
8502,135504150,13969269,0,B,22500,4600
8503,135507180,13971406,0,B,22900,1900
8504,135508660,13972391,0,B,22500,1700
8505,135510140,13973724,0,B,22500,1400
8506,135512680,13976036,0,B,22500,100
8507,135513650,13977369,0,S,22600,3000
8508,135514470,13977976,0,S,22500,1000
8509,135517340,13980729,0,S,22300,100
8510,135517630,13980945,1,B,0,1100
8511,135518980,13982392,1,B,0,1100
8512,135520900,13984090,0,B,22400,500
8513,135523760,13987228,0,S,22500,600
8514,135525930,13989732,1,B,0,1100
8515,135527690,13991185,1,B,0,2200
8516,135528270,13992153,0,B,22600,100
8517,135528960,13992904,1,B,0,1100
8518,135529570,13993374,0,B,22600,100
8519,135530140,13993846,0,S,22600,6900
8520,135531770,13995760,0,S,22700,10000
8521,135533860,13997634,1,B,0,1100
8522,135537110,14000733,0,B,22500,6000
8523,135537330,14001038,0,B,22500,1200
8524,135550560,14011886,0,B,22600,8900
8525,135553240,14014131,0,S,22600,3000
8526,135554040,14014662,0,B,22500,3300
8527,135557410,14017357,0,B,22900,1300
8528,135600770,14020120,0,S,22700,253400
8529,135606290,14024706,0,S,24000,300
8530,135608850,14026961,0,S,22700,2000
8531,135614110,14031549,0,S,22500,100
8532,135616620,14033570,0,B,22500,10000
8533,135625280,14039864,0,S,22600,10000
8534,135626160,14040424,0,B,22500,2000
8535,135627640,14041432,0,B,22600,1000
8536,135631140,14043783,0,S,22500,1100
8537,135632130,14044586,0,B,22600,900
8538,135637210,14048216,0,B,22500,3400
8539,135639140,14049520,0,B,22500,2500
8540,135642090,14051668,0,B,22400,10000
8541,135642700,14052110,0,B,22900,800
8542,135703600,14066895,0,B,22500,8200
8543,135705350,14068300,0,B,22500,2000
8544,135706260,14068908,1,B,0,1100
8545,135708150,14070175,0,S,22300,300
8546,135709630,14071133,0,B,22800,1200
8547,135717900,14076831,0,S,22600,21900
8548,135721700,14079386,0,B,22500,4000
8549,135721920,14079597,0,B,22500,2000
8550,135725310,14081880,0,S,22700,300
8551,135726120,14082355,0,B,22900,500
8552,135727660,14083349,0,B,22500,16800
8553,135737430,14089802,0,B,22600,1000
8554,135738210,14090262,0,B,22500,6400
8555,135740590,14091801,0,B,22700,1200
8556,135743170,14093497,1,B,0,1100
8557,135750690,14098147,0,B,22500,2000
8558,135753040,14099617,0,S,22600,1000
8559,135753110,14099646,0,B,22600,400
8560,135756350,14101779,0,S,22500,500
8561,135756360,14101785,0,B,22600,100
8562,135756930,14102104,0,S,22600,8200
8563,135758600,14103125,0,S,22600,1700
8564,135800020,14103838,0,B,22600,3200
8565,135800560,14104283,0,B,22500,2200
8566,135802490,14105703,0,S,24800,1000
8567,135804300,14107006,0,B,22700,1200
8568,135809700,14110597,0,B,21900,10000
8569,135813360,14113028,0,B,22500,10000
8570,135813750,14113231,0,S,23000,300
8571,135814230,14113474,0,B,22600,47300
8572,135816510,14114936,1,B,0,1100
8573,135824180,14119909,0,B,22600,58900
8574,135826390,14121330,0,B,22700,1200
8575,135827420,14121993,0,B,22500,100
8576,135835090,14127488,0,S,22500,800
8577,135840290,14130669,0,S,22500,2300
8578,135845330,14133901,0,S,22600,100
8579,135852050,14138041,0,B,22400,100
8580,135852470,14138378,0,B,22900,2000
8581,135855530,14140225,0,S,22600,4000
8582,135856650,14140792,0,S,22700,2000
8583,135858750,14142094,1,B,0,1100
8584,135903140,14144841,0,S,22500,87600
8585,135903630,14145088,0,S,22300,200
8586,135906920,14147309,0,S,22500,43000
8587,135915910,14153106,0,B,22500,15000
8588,135919670,14155539,0,S,22600,10000
8589,135923670,14157940,0,S,22600,56600
8590,135923940,14158075,0,B,22000,5000
8591,135924620,14158529,0,B,22500,100
8592,135933450,14163898,0,B,22500,700
8593,135933490,14163923,0,B,22500,32800
8594,135938590,14167378,0,S,22800,10000
8595,135942600,14169626,0,B,22500,6100
8596,135947960,14173152,0,S,22800,10000
8597,135948120,14173250,1,B,0,2200
8598,135949690,14174552,0,S,22600,10000
8599,135954240,14177670,1,B,0,1100
8600,135956940,14179636,1,B,0,2200
8601,140000650,14183134,0,B,22500,21400
8602,140003770,14186461,0,B,22500,1400
8603,140004190,14187350,1,B,0,1100
8604,140005170,14188583,0,B,22400,2000
8605,140007100,14190650,0,S,22800,4500
8606,140008850,14192347,0,B,22500,2100
8607,140009140,14192554,1,B,0,1100
8608,140009410,14192831,0,B,22600,200
8609,140012210,14196247,0,B,22500,9900
8610,140018720,14202665,0,B,22500,100
8611,140019340,14203483,0,S,22200,100
8612,140021870,14205388,0,S,22600,5000
8613,140026150,14209217,0,B,22600,100
8614,140031630,14213873,0,S,22700,79100
8615,140033630,14215478,0,B,22500,900
8616,140036110,14218101,0,S,22500,100
8617,140040170,14222065,0,B,22500,1000
8618,140043880,14225739,0,S,22500,30700
8619,140047980,14229962,0,S,22500,300
8620,140049240,14231825,0,B,22600,900
8621,140051710,14234072,0,B,22500,2600
8622,140052300,14234941,0,B,22500,300
8623,140057440,14239359,0,S,22700,1000
8624,140058620,14240830,0,S,22600,6400
8625,140100540,14242315,0,S,22600,3700
8626,140103790,14245401,0,B,22500,100
8627,140104290,14246219,0,B,22600,100
8628,140106720,14248352,0,B,22500,100
8629,140116090,14258490,0,B,22500,25000
8630,140119310,14261334,0,S,22500,6400
8631,140120110,14261875,0,B,22500,47900
8632,140121820,14263278,0,S,22600,2100
8633,140128640,14268894,0,B,22500,4500
8634,140133510,14272502,0,B,22500,1000
8635,140135000,14273806,0,S,22700,4000
8636,140136770,14274990,0,B,22500,4900
8637,140137100,14275398,0,S,22500,1000
8638,140149530,14283778,0,S,22500,5200
8639,140151370,14284821,0,B,22600,300
8640,140152500,14285697,1,B,0,1100
8641,140154860,14287322,1,B,0,2200
8642,140156370,14288421,1,B,0,1100
8643,140156730,14288679,0,B,22800,200
8644,140204480,14295427,0,S,22500,5400
8645,140206780,14297078,0,B,22600,4400
8646,140207440,14297743,0,B,22500,4300
8647,140208160,14298338,0,B,22600,2100
8648,140209450,14299199,0,S,23000,30000
8649,140210160,14299899,0,B,21700,3700
8650,140210920,14300488,0,B,22600,100
8651,140211500,14300905,0,B,22800,24000
8652,140212850,14301922,0,B,22500,12000
8653,140215630,14304128,0,B,22600,200
8654,140216110,14304586,0,B,22100,500
8655,140218680,14306394,0,B,22500,100
8656,140221210,14308522,0,S,22500,2700
8657,140225680,14312298,1,B,0,1100
8658,140225940,14312435,0,S,22300,300
8659,140225980,14312474,0,B,22500,300
8660,140232060,14317263,0,B,22400,1000
8661,140234640,14319301,0,S,22700,600
8662,140237010,14321170,0,S,23800,8000
8663,140245780,14326955,0,B,22500,3500
8664,140248190,14328766,0,B,22500,16800
8665,140255350,14333549,0,S,22600,6000
8666,140257660,14334876,0,B,22500,100
8667,140257840,14335038,0,B,22600,100
8668,140300220,14336902,0,B,22600,3300
8669,140304700,14340821,0,S,22500,100
8670,140312270,14346853,0,S,24800,1600
8671,140312980,14347494,1,B,0,1100
8672,140315670,14350232,0,S,22800,7100
8673,140317570,14352367,0,B,22600,2700
8674,140318680,14353411,0,B,22600,100
8675,140319550,14354754,1,B,0,1100
8676,140322570,14358009,0,S,22700,4100
8677,140324040,14359399,1,B,0,1100
8678,140325120,14360954,1,B,0,4400
8679,140325130,14360961,0,B,22500,2000
8680,140326160,14362153,0,B,22500,600
8681,140326730,14362644,1,B,0,1100
8682,140327990,14363915,0,S,22700,2000
8683,140330420,14366152,0,B,22500,1200
8684,140330580,14366312,1,B,0,1100
8685,140330930,14366709,0,B,22500,4100
8686,140331120,14366918,0,S,22600,2000
8687,140332570,14368148,0,B,22500,9600
8688,140335070,14370299,1,B,0,1100
8689,140336640,14371433,0,B,22500,100
8690,140338770,14373394,0,S,22200,4300
8691,140343670,14377786,0,S,22700,300
8692,140345170,14378961,0,B,22800,900
8693,140348000,14381558,0,S,22600,3000
8694,140357290,14390532,0,S,23600,6600
8695,140358030,14391290,0,B,22500,8500
8696,140358360,14391837,1,B,0,1100
8697,140358430,14391916,0,B,22500,300
8698,140359580,14392987,0,B,22500,74600
8699,140400600,14393902,0,S,22300,200
8700,140402310,14395775,0,B,22500,1000
8701,140403060,14396401,0,B,22500,11500
8702,140408460,14402041,1,B,0,1100
8703,140409130,14402570,0,S,23000,3000
8704,140411950,14405517,1,B,0,1100
8705,140412330,14405839,0,B,22500,2200
8706,140418460,14411190,0,B,22500,3000
8707,140422390,14414589,0,S,22600,4300
8708,140424530,14416275,0,B,22500,1000
8709,140424530,14416276,0,B,22500,100
8710,140425470,14417338,0,B,22500,2200
8711,140426330,14418005,0,S,22700,1000
8712,140429330,14420391,0,S,22900,9000
8713,140429370,14420425,0,S,22600,62200
8714,140431160,14421951,1,B,0,1100
8715,140431800,14422561,0,B,22500,1000
8716,140431840,14422582,0,B,22600,600
8717,140433220,14423569,0,S,22500,5000
8718,140433600,14423846,0,S,23000,2000
8719,140438080,14427964,0,B,22600,500
8720,140443370,14432590,0,S,23500,3000
8721,140446820,14435550,0,B,22600,1300
8722,140458760,14445051,0,B,22600,600
8723,140500050,14446004,0,B,22500,100
8724,140500300,14446332,0,S,24000,2000
8725,140503870,14449581,0,B,22800,1200
8726,140507370,14452613,0,S,22500,5700
8727,140511800,14456113,0,S,22300,100
8728,140515850,14459351,0,B,22400,5000
8729,140516880,14460334,0,S,24500,3000
8730,140522760,14464860,0,B,22500,8100
8731,140526320,14468116,0,S,24800,3000
8732,140528100,14469484,0,S,22600,2000
8733,140529090,14470320,0,B,22500,10000
8734,140533200,14473595,0,B,22600,300
8735,140537170,14476962,0,B,22600,100
8736,140537950,14477873,0,S,22700,27200
8737,140540670,14480507,0,B,22400,2000
8738,140541230,14480960,0,S,22600,70800
8739,140555160,14495303,0,B,22500,1000
8740,140558310,14499259,0,B,22700,1200
8741,140606000,14507913,0,S,22700,5000
8742,140614060,14515854,0,S,23000,5000
8743,140624280,14524428,0,S,23500,100
8744,140626370,14526406,0,S,22700,38800
8745,140627470,14527270,0,S,22500,15400
8746,140627750,14527519,0,B,22500,2000
8747,140632580,14531360,0,B,22600,12400
8748,140636640,14534461,0,B,22500,5700
8749,140642690,14538703,0,B,22200,9000
8750,140645660,14540622,0,B,22500,100
8751,140657530,14548681,0,S,22600,50000
8752,140700610,14551131,0,S,22300,200
8753,140704000,14553915,0,B,22500,2600
8754,140707190,14556401,0,S,22600,8000
8755,140708370,14557163,0,B,22500,3100
8756,140708640,14557359,0,S,22800,3400
8757,140710720,14559210,0,B,22500,2000
8758,140716150,14563530,0,B,22600,100
8759,140718070,14564760,0,B,22500,12200
8760,140722340,14567767,0,S,22800,1500
8761,140722970,14568134,0,B,22000,400
8762,140724680,14569217,0,B,22500,100
8763,140745990,14582581,0,S,22500,1100
8764,140751360,14585765,0,B,22600,100
8765,140755030,14588237,0,B,22600,300
8766,140755900,14588840,0,S,23000,100
8767,140756350,14589083,0,B,22500,10000
8768,140756500,14589144,0,B,22600,100
8769,140805030,14594788,0,B,22600,100
8770,140805070,14594813,0,B,22400,1500
8771,140806610,14595712,0,S,22500,1300
8772,140812410,14599342,0,B,22500,3000
8773,140812920,14599728,0,S,22700,1000
8774,140814610,14600726,0,B,22600,400
8775,140815050,14600989,0,S,22800,1200
8776,140815640,14601417,0,B,22500,100
8777,140816780,14602234,0,S,22500,100
8778,140820040,14604261,0,B,22600,3500
8779,140822450,14605827,0,B,22500,10000
8780,140824690,14607033,0,B,22600,200
8781,140832490,14612188,0,B,22600,1900
8782,140834720,14613685,0,B,22600,1000
8783,140844790,14620428,0,B,22600,300
8784,140845180,14620683,0,S,22900,8000
8785,140857310,14628247,0,S,22900,1000
8786,140900190,14630485,0,B,22600,3200
8787,140912550,14640954,0,S,22300,200
8788,140918090,14644761,0,B,22600,1000
8789,140922090,14647196,0,S,22600,2500
8790,140938040,14656871,0,B,22600,10000
8791,140939730,14657795,0,B,22400,1700
8792,140944130,14660568,0,S,22600,40000
8793,140946310,14662026,0,B,22600,200
8794,140946400,14662077,0,B,22500,100
8795,140950490,14664340,0,S,22600,2000
8796,141000330,14671262,0,S,22500,100
8797,141003490,14674913,0,B,22600,100
8798,141003740,14675209,0,B,22700,2000
8799,141003740,14675215,0,B,22500,1300
8800,141007830,14679675,0,S,22500,2000
8801,141009630,14681070,0,B,22500,100
8802,141009670,14681132,0,S,22500,15000
8803,141010770,14682341,0,S,22600,100
8804,141010770,14682342,0,S,22300,100
8805,141019970,14693736,1,B,0,2200
8806,141019980,14693740,0,S,22600,200
8807,141019980,14693760,0,S,22600,400
8808,141019990,14693763,0,S,22600,300
8809,141020000,14693767,0,S,22600,500
8810,141020010,14693781,0,S,22600,400
8811,141020030,14693808,0,S,22600,400
8812,141020030,14693810,0,S,22600,900
8813,141020070,14693859,0,S,22600,500
8814,141020080,14693882,0,S,22600,2200
8815,141020100,14693921,0,S,22600,400
8816,141020100,14693923,0,S,22600,400
8817,141021970,14696232,0,B,22500,2400
8818,141029750,14707561,0,S,22600,2500
8819,141029830,14707597,0,S,22500,1000
8820,141030030,14707763,0,S,22600,400
8821,141030230,14707977,0,B,22600,100
8822,141036090,14717227,0,B,22400,4900
8823,141036540,14717628,0,S,22600,2700
8824,141036690,14717914,0,B,22600,900
8825,141037050,14718607,0,S,22600,10000
8826,141037390,14719498,0,B,22500,100
8827,141039620,14722053,0,S,22600,13300
8828,141039700,14722188,0,S,22600,2200
8829,141041730,14724910,0,S,22500,100
8830,141045070,14728126,0,S,22700,10000
8831,141045690,14728814,0,S,22600,600
8832,141045700,14728825,0,S,22600,2900
8833,141045770,14728929,0,S,22600,5700
8834,141045990,14729323,0,S,22600,18600
8835,141048640,14731995,0,S,22600,1200
8836,141048970,14732391,0,S,22600,7100
8837,141051670,14735057,0,S,22600,1000
8838,141051860,14735272,0,S,22600,1100
8839,141051860,14735273,0,S,22600,1100
8840,141053300,14736693,0,B,22600,300
8841,141055140,14738553,0,S,23200,2000
8842,141055280,14738752,0,S,23000,8000
8843,141055830,14739375,0,B,22500,30000
8844,141056300,14739755,0,B,22400,2200
8845,141100760,14744316,0,B,21600,2000
8846,141102650,14746286,0,B,22600,100
8847,141114980,14758045,0,S,22600,2500
8848,141117930,14760598,0,B,22500,1300
8849,141122500,14764758,0,S,22600,9900
8850,141125780,14767534,0,S,22600,20000
8851,141128290,14769523,0,B,22100,9000
8852,141130610,14771302,0,B,22500,1400
8853,141132110,14772756,0,S,22600,500
8854,141136670,14776489,0,S,22900,2300
8855,141142940,14781964,0,S,22600,2000
8856,141145630,14784235,0,B,22500,100
8857,141157940,14795002,0,S,22600,30000
8858,141200570,14797179,0,B,22500,2200
8859,141207580,14803429,0,B,22600,200
8860,141208110,14803817,0,B,22400,5200
8861,141211430,14806721,0,S,22600,2700
8862,141212740,14807899,0,B,22600,100
8863,141213800,14808906,0,S,22500,3300
8864,141213800,14808912,0,S,22600,1900
8865,141213800,14808913,0,S,22600,4700
8866,141214090,14809111,0,S,22700,1000
8867,141214630,14809482,0,S,22500,1000
